last_name,first_name,birthday,gender,type,state,party,url,address,phone,contact_form,rss_url,twitter,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Ellsworth,Samuel,1790-10-13,M,rep,NY,Democrat,,,,,,,,,,,E000149,,,,,403840,,,,2937,Samuel S. Ellsworth
Erdman,Jacob,1801-02-22,M,rep,PA,Democrat,,,,,,,,,,,E000200,,,,,403887,,,,2979,Jacob Erdman
Ewing,Edwin,1809-12-02,M,rep,TN,Whig,,,,,,,,,,,E000276,,,,,403955,,,,3037,Edwin Hickman Ewing
Ewing,John,1796-10-05,M,rep,PA,Whig,,,,,,,,,,,E000278,,,,,403957,,,,3039,John Hoge Ewing
Fairfield,John,1797-01-30,M,sen,ME,Democrat,,,,,,,,,,,F000006,,,,,403969,,,,3049,John Fairfield
Garvin,William,1806-07-25,M,rep,PA,Democrat,,,,,,,,,,,G000089,,,,,404461,,,,3497,William Swan Garvin
Giles,William,1807-04-08,M,rep,MD,Democrat,,,,,,,,,,,G000184,,,,,404549,,,,3583,William Fell Giles
Gordon,Samuel,1802-04-28,M,rep,NY,Democrat,,,,,,,,,,,G000315,,,,,404673,,,,3699,Samuel Gordon (New York)
Graham,James,1793-01-07,M,rep,NC,Whig,,,,,,,,,,,G000355,,,,,404710,,,,3733,
Greene,Albert,1792-04-15,M,sen,RI,Whig,,,,,,,,,,,G000424,,,,,404771,,,,3788,Albert C. Greene
Grover,Martin,1811-10-20,M,rep,NY,Democrat,,,,,,,,,,,G000506,,,,,404851,,,,3862,Martin Grover
Hastings,Serranus,1813-11-22,,rep,IA,Democrat,,,,,,,,,,,H000330,,,,,405200,,,,4180,
Henry,John,1800-11-01,M,rep,IL,Whig,,,,,,,,,,,H000507,,,,,405371,,,,4334,John Henry (representative)
Herrick,Richard,1791-03-23,M,rep,NY,Whig,,,,,,,,,,,H000541,,,,,405403,,,,4365,Richard P. Herrick
Hoge,Joseph,1810-12-15,M,rep,IL,Democrat,,,,,,,,,,,H000697,,,,,405550,,,,4500,Joseph P. Hoge
Hough,William,1795-03-20,M,rep,NY,Democrat,,,,,,,,,,,H000812,,,,,405660,,,,4601,
Hubard,Edmund,1806-02-20,M,rep,VA,Democrat,,,,,,,,,,,H000876,,,,,405722,,,,4661,Edmund W. Hubard
Hungerford,Orville,1790-10-29,,rep,NY,Democrat,,,,,,,,,,,H000968,,,,,405812,,,,4741,Orville Hungerford
Hunt,James,1799-08-13,M,rep,MI,Democrat,,,,,,,,,,,H000971,,,,,405815,,,,4744,James B. Hunt
Huntington,Jabez,1788-11-08,,sen,CT,Whig,,,,,,,,,,,H000997,,,,,405837,,,,4768,Jabez W. Huntington
Jenness,Benning,1806-07-14,,sen,NH,Democrat,,,,,,,,,,,J000094,,,,,405996,,,,4923,Benning W. Jenness
Johnson,Joseph,1785-12-19,M,rep,VA,Democrat,,,,,,,,,,,J000155,,,,,406053,,,,4974,
Jones,Seaborn,1788-02-01,,rep,GA,Democrat,,,,,,,,,,,J000252,,,,,406145,,,,5062,Seaborn Jones
Kennedy,Andrew,1810-07-24,M,rep,IN,Democrat,,,,,,,,,,,K000102,,,,,406270,,,,5176,Andrew Kennedy (politician)
Lawrence,John,,M,rep,NY,Democrat,,,,,,,,,,,L000136,,,,,406641,,,,5513,John W. Lawrence
Leib,Owen,,,rep,PA,Democrat,,,,,,,,,,,L000230,,,,,412062,,,,5595,Owen D. Leib
Lewis,Abner,,,rep,NY,Whig,,,,,,,,,,,L000270,,,,,412063,,,,5629,Abner Lewis
Long,Edward,1808-09-28,M,rep,MD,Whig,,,,,,,,,,,L000414,,,,,406905,,,,5755,Edward Henry Carroll Long
Martin,Barclay,1802-12-17,,rep,TN,Democrat,,,,,,,,,,,M000168,,,,,407190,,,,6014,
Martin,John,1811-10-11,M,rep,KY,Democrat,,,,,,,,,,,M000189,,,,,407210,,,,6031,
Martin,Morgan,1805-03-31,,rep,WI,Democrat,,,,,,,,,,,M000196,,,,,407216,,,,,Morgan Lewis Martin
McClean,Moses,1804-06-17,M,rep,PA,Democrat,,,,,,,,,,,M000325,,,,,407335,,,,6144,Moses McClean
McConnell,Felix,1809-04-01,,rep,AL,Democrat,,,,,,,,,,,M000356,,,,,407361,,,,6168,Felix Grundy McConnell
McCrate,John,1802-10-01,M,rep,ME,Democrat,,,,,,,,,,,M000380,,,,,407383,,,,6192,John D. McCrate
McDaniel,William,,M,rep,MO,Democrat,,,,,,,,,,,M000400,,,,,407401,,,,6209,William McDaniel
McDowell,Joseph,1800-11-13,M,rep,OH,Democrat,,,,,,,,,,,M000425,,,,,407425,,,,6231,Joseph J. McDowell
McHenry,John,1797-10-13,M,rep,KY,Whig,,,,,,,,,,,M000471,,,,,407470,,,,6272,John H. McHenry
Miller,William,1793-08-22,M,rep,NY,American,,,,,,,,,,,M000765,,,,,407743,,,,6519,William S. Miller
Morris,Joseph,1795-10-16,M,rep,OH,Democrat,,,,,,,,,,,M000980,,,,,407948,,,,6707,
Moseley,William,1798-10-20,M,rep,NY,Whig,,,,,,,,,,,M001024,,,,,407991,,,,6747,William A. Moseley
Moulton,Mace,1796-05-02,,rep,NH,Democrat,,,,,,,,,,,M001046,,,,,408013,,,,6766,Mace Moulton
Newton,Thomas,1804-01-18,M,rep,AR,Whig,,,,,,,,,,,N000077,,,,,408164,,,,6906,
Niven,Archibald,1803-12-08,M,rep,NY,Democrat,,,,,,,,,,,N000112,,,,,408196,,,,6935,Archibald C. Niven
Owen,Robert,1801-11-07,M,rep,IN,Democrat,,,,,,,,,,,O000152,,,,,408403,,,,7132,Robert Dale Owen
Parrish,Isaac,,M,rep,OH,Democrat,,,,,,,,,,,P000082,,,,,408492,,,,7214,Isaac Parrish
Payne,William,1807-01-02,M,rep,AL,Democrat,,,,,,,,,,,P000154,,,,,408558,,,,7274,William Winter Payne
Pennybacker,Isaac,1805-09-03,M,sen,VA,Democrat,,,,,,,,,,,P000216,,,,,408619,,,,7331,
Perrill,Augustus,1807-01-20,M,rep,OH,Democrat,,,,,,,,,,,P000240,,,,,408643,,,,7353,Augustus L. Perrill
Perry,Thomas,1807-02-17,M,rep,MD,Democrat,,,,,,,,,,,P000245,,,,,408648,,,,7358,Thomas Johns Perry
Peyton,Joseph,1808-05-20,M,rep,TN,Whig,,,,,,,,,,,P000283,,,,,408683,,,,7388,
Price,Sterling,1809-09-20,,rep,MO,Democrat,,,,,,,,,,,P000531,,,,,408915,,,,7617,
Rathbun,George,,M,rep,NY,Democrat,,,,,,,,,,,R000069,,,,,409049,,,,7742,George O. Rathbun
Relfe,James,1791-10-17,M,rep,MO,Democrat,,,,,,,,,,,R000160,,,,,409137,,,,7820,James Hugh Relfe
Ripley,Thomas,1807-01-02,M,rep,NY,Whig,,,,,,,,,,,R000267,,,,,412091,,,,7914,Thomas C. Ripley
Ritter,John,1779-02-06,M,rep,PA,Democrat,,,,,,,,,,,R000278,,,,,409252,,,,7923,John Ritter (congressman)
Roberts,Robert,1784-11-28,M,rep,MS,Democrat,,,,,,,,,,,R000315,,,,,409286,,,,7955,Robert W. Roberts
Runk,John,1791-07-03,M,rep,NJ,Whig,,,,,,,,,,,R000509,,,,,409468,,,,8115,John Runk
Scamman,John,1786-10-24,M,rep,ME,Democrat,,,,,,,,,,,S000104,,,,,409614,,,,8249,John Fairfield Scamman
Seaman,Henry,1805-04-16,M,rep,NY,American,,,,,,,,,,,S000208,,,,,409713,,,,8332,Henry J. Seaman
Severance,Luther,1797-10-26,M,rep,ME,Whig,,,,,,,,,,,S000255,,,,,409756,,,,8372,
Sims,Leonard,1807-02-06,M,rep,MO,Democrat,,,,,,,,,,,S000440,,,,,409934,,,,8536,Leonard Henly Sims
Smith,Albert,1805-06-22,M,rep,NY,Whig,,,,,,,,,,,S000512,,,,,409998,,,,8600,Albert Smith (New York)
Smith,Thomas,1799-05-01,M,rep,IN,Democrat,,,,,,,,,,,S000615,,,,,410092,,,,8687,
Speight,Jesse,1795-09-22,,sen,MS,Democrat,,,,,,,,,,,S000715,,,,,410185,,,,8777,Jesse Speight
St. John,Henry,1783-07-16,M,rep,OH,Democrat,,,,,,,,,,,S000767,,,,,410234,,,,8180,Henry St. John (congressman)
Starkweather,David,1802-01-21,M,rep,OH,Democrat,,,,,,,,,,,S000813,,,,,410278,,,,8852,
Strong,Stephen,1791-10-11,M,rep,NY,Democrat,,,,,,,,,,,S001018,,,,,410475,,,,9037,Stephen Strong
Sturgeon,Daniel,1789-10-27,M,sen,PA,Democrat,,,,,,,,,,,S001046,,,,,410500,,,,9061,Daniel Sturgeon
Sykes,George,1802-09-20,M,rep,NJ,Democrat,,,,,,,,,,,S001131,,,,,410582,,,,9138,
Taylor,William,1788-04-05,M,rep,VA,Democrat,,,,,,,,,,,T000104,,,,,410687,,,,9235,William Taylor (congressman)
Thomasson,William,1797-10-08,M,rep,KY,Whig,,,,,,,,,,,T000190,,,,,410770,,,,9313,William Thomasson
Tibbatts,John,1802-06-12,M,rep,KY,Democrat,,,,,,,,,,,T000261,,,,,410835,,,,9375,John W. Tibbatts
Tilden,Daniel,1804-11-05,M,rep,OH,Whig,,,,,,,,,,,T000270,,,,,410843,,,,9382,Daniel R. Tilden
Towns,George,1801-05-04,M,rep,GA,Democrat,,,,,,,,,,,T000327,,,,,410898,,,,9431,George W. Towns
Tredway,William,1807-08-24,M,rep,VA,Democrat,,,,,,,,,,,T000360,,,,,410930,,,,9462,William Tredway
Trumbo,Andrew,1797-09-15,M,rep,KY,Whig,,,,,,,,,,,T000388,,,,,410957,,,,9488,Andrew Trumbo
Turney,Hopkins,1797-10-03,,sen,TN,Democrat,,,,,,,,,,,T000430,,,,,410998,,,,9524,Hopkins L. Turney
Vance,Joseph,1786-03-21,M,rep,OH,Whig,,,,,,,,,,,V000017,,,,,411113,,,,9597,Joseph Vance
Webster,Daniel,1782-01-18,M,sen,MA,Whig,,,,,,,,,,,W000238,,,,,411406,,,,9903,
Westcott,James,1802-05-10,M,sen,FL,Democrat,,,,,,,,,,,W000308,,,,,411472,,,,9966,James Westcott
Wheaton,Horace,1803-02-24,,rep,NY,Democrat,,,,,,,,,,,W000328,,,,,411490,,,,9982,Horace Wheaton
Wood,Bradford,1800-09-03,,rep,NY,Democrat,,,,,,,,,,,W000692,,,,,411844,,,,10322,Bradford R. Wood
Woodruff,Thomas,1804-05-03,M,rep,NY,American,,,,,,,,,,,W000719,,,,,411871,,,,10349,Thomas M. Woodruff
Woodworth,William,1807-03-16,M,rep,NY,Democrat,,,,,,,,,,,W000736,,,,,411887,,,,10366,William W. Woodworth
Wright,Samuel,1781-11-18,M,rep,NJ,Whig,,,,,,,,,,,W000769,,,,,411918,,,,10397,Samuel G. Wright
Yancey,William,1814-08-10,M,rep,AL,Democrat,,,,,,,,,,,Y000003,,,,,411937,,,,10411,William Lowndes Yancey
Yell,Archibald,,M,rep,AR,Democrat,,,,,,,,,,,Y000017,,,,,411951,,,,10424,Archibald Yell
Yost,Jacob,1801-07-29,M,rep,PA,Democrat,,,,,,,,,,,Y000026,,,,,411960,,,,10433,Jacob Senewell Yost
Young,Bryan,1800-01-14,,rep,KY,Whig,,,,,,,,,,,Y000030,,,,,411964,,,,10436,
Cilley,Joseph,1791-01-04,M,sen,NH,Liberty,,,,,,,,,,,C000396,,,,,402535,,,,1729,Joseph Cilley (senator)
Abbott,Amos,1786-09-10,,rep,MA,Whig,,,,,,,,,,,A000004,,,,,400666,,,,3,Amos Abbott
Adams,John,1767-07-11,M,rep,MA,Whig,,,,,,,,,,,A000041,,,,,400702,,,,34,
Ashley,Chester,1790-06-01,M,sen,AR,Democrat,,,,,,,,,,,A000311,,,,,400955,,,,263,Chester Ashley
Atkinson,Archibald,1792-09-15,M,rep,VA,Democrat,,,,,,,,,,,A000328,,,,,400977,,,,283,Archibald Atkinson
Baldwin,Roger,1793-01-04,M,sen,CT,Whig,,,,,,,,,,,B000096,,,,,401098,,,,391,
Barringer,Daniel,1806-07-30,M,rep,NC,Whig,,,,,,,,,,,B000182,,,,,401181,,,,468,Daniel Moreau Barringer
Barrow,Washington,1807-10-05,,rep,TN,Whig,,,,,,,,,,,B000185,,,,,401184,,,,471,Washington Barrow
Bedinger,Henry,1812-02-03,M,rep,VA,Democrat,,,,,,,,,,,B000302,,,,,401295,,,,572,Henry Bedinger
Belcher,Hiram,1790-02-23,,rep,ME,Whig,,,,,,,,,,,B000321,,,,,401313,,,,588,Hiram Belcher
Berrien,John,1781-08-23,M,sen,GA,Whig,,,,,,,,,,,B000413,,,,,401400,,,,669,John M. Berrien
Birdsall,Ausburn,1814-11-13,,rep,NY,Democrat,,,,,,,,,,,B000480,,,,,401461,,,,725,Ausburn Birdsall
Black,James,,M,rep,SC,Democrat,,,,,,,,,,,B000501,,,,,401481,,,,745,James A. Black
Blackmar,Esbon,1805-06-19,,rep,NY,Whig,,,,,,,,,,,B000513,,,,,401491,,,,756,Esbon Blackmar
Blanchard,John,1787-09-30,M,rep,PA,Whig,,,,,,,,,,,B000539,,,,,401514,,,,779,John Blanchard (politician)
Botts,John,1802-09-16,M,rep,VA,Whig,,,,,,,,,,,B000655,,,,,401618,,,,874,John Botts
Bradbury,James,1802-06-10,M,sen,ME,Democrat,,,,,,,,,,,B000734,,,,,401694,,,,946,James W. Bradbury
Bradley,Edward,,M,rep,MI,Democrat,,,,,,,,,,,B000741,,,,,401700,,,,952,Edward Bradley (politician)
Brady,Jasper,1797-03-04,,rep,PA,Whig,,,,,,,,,,,B000754,,,,,401714,,,,965,Jasper Ewing Brady
Brown,Charles,1797-09-23,M,rep,PA,Democrat,,,,,,,,,,,B000906,,,,,401863,,,,1101,Charles Brown (congressman)
Buckner,Aylette,1806-07-21,,rep,KY,Whig,,,,,,,,,,,B001032,,,,,401982,,,,1211,Aylette Buckner
Calhoun,John,1782-03-18,M,sen,SC,Democrat,,,,,,,,,,,C000044,,,,,402205,,,,1418,John C. Calhoun
Canby,Richard,1808-09-30,M,rep,OH,Whig,,,,,,,,,,,C000108,,,,,402260,,,,1471,Richard S. Canby
Chapman,John,1798-07-05,M,rep,MD,Whig,,,,,,,,,,,C000314,,,,,402456,,,,1656,John Grant Chapman
Chase,Lucien,1817-12-05,,rep,TN,Democrat,,,,,,,,,,,C000330,,,,,402471,,,,1670,
Clapp,Asa,1805-03-06,,rep,ME,Democrat,,,,,,,,,,,C000413,,,,,402552,,,,1745,Asa Clapp
Clark,Franklin,1801-08-02,M,rep,ME,Democrat,,,,,,,,,,,C000432,,,,,402570,,,,1764,Franklin Clark
Clarke,Beverly,1809-02-11,,rep,KY,Democrat,,,,,,,,,,,C000458,,,,,402596,,,,1789,Beverly L. Clarke
Clarke,John,1789-04-01,M,sen,RI,Whig,,,,,,,,,,,C000466,,,,,402604,,,,1796,John Hopkins Clarke
Cocke,William,1815-07-16,M,rep,TN,Whig,,,,,,,,,,,C000573,,,,,402702,,,,1889,William Michael Cocke
Collins,William,1818-02-22,M,rep,NY,Democrat,,,,,,,,,,,C000644,,,,,402772,,,,1951,William Collins (representative)
Cranston,Robert,1791-01-14,M,rep,RI,Whig,,,,,,,,,,,C000879,,,,,402992,,,,2150,Robert B. Cranston
Crozier,John,1812-02-10,M,rep,TN,Whig,,,,,,,,,,,C000951,,,,,403063,,,,2218,John Hervey Crozier
Cummins,John,,M,rep,OH,Democrat,,,,,,,,,,,C000989,,,,,403097,,,,2253,John D. Cummins
Darling,Mason,1801-05-18,,rep,WI,Democrat,,,,,,,,,,,D000054,,,,,403193,,,,2338,Mason Cook Darling
Davis,John,1787-01-13,M,sen,MA,Whig,,,,,,,,,,,D000117,,,,,403250,,,,2394,
Dickey,John,1794-06-23,M,rep,PA,Whig,,,,,,,,,,,D000314,,,,,403434,,,,2566,John Dickey
Donnell,Richard,1820-09-20,M,rep,NC,Whig,,,,,,,,,,,D000415,,,,,403528,,,,2657,
Downs,Solomon,,M,sen,LA,Democrat,,,,,,,,,,,D000476,,,,,403585,,,,2708,Solomon W. Downs
Dromgoole,George,1797-05-15,M,rep,VA,Democrat,,,,,,,,,,,D000504,,,,,403611,,,,2733,George Dromgoole
Duncan,Daniel,1806-07-22,M,rep,OH,Whig,,,,,,,,,,,D000529,,,,,403638,,,,2757,Daniel Duncan (Ohio politician)
Duncan,William,1800-03-02,M,rep,KY,Whig,,,,,,,,,,,D000527,,,,,403646,,,,2763,Garnett Duncan
Eckert,George,1802-07-04,M,rep,PA,Whig,,,,,,,,,,,E000034,,,,,403729,,,,2836,George Nicholas Eckert
Edsall,Joseph,,M,rep,NJ,Democrat,,,,,,,,,,,E000059,,,,,403754,,,,2858,Joseph E. Edsall
Edwards,Thomas,1810-03-29,M,rep,OH,Whig,,,,,,,,,,,E000082,,,,,403774,,,,2875,Thomas O. Edwards
Embree,Elisha,1801-09-28,,rep,IN,Whig,,,,,,,,,,,E000169,,,,,403860,,,,2957,Elisha Embree
Faran,James,1808-12-29,M,rep,OH,Democrat,,,,,,,,,,,F000014,,,,,403976,,,,3055,James J. Faran
Farrelly,John,1809-07-07,M,rep,PA,Whig,,,,,,,,,,,F000031,,,,,403992,,,,3069,John Wilson Farrelly
Felch,Alpheus,1804-09-28,,sen,MI,Democrat,,,,,,,,,,,F000063,,,,,404021,,,,3093,Alpheus Felch
Fisher,David,1794-12-03,M,rep,OH,Whig,,,,,,,,,,,F000145,,,,,404100,,,,3165,David Fisher (politician)
Flournoy,Thomas,1811-12-15,M,rep,VA,Whig,,,,,,,,,,,F000216,,,,,404171,,,,3230,Thomas Flournoy
Foote,Henry,1804-02-28,M,sen,MS,Democrat,,,,,,,,,,,F000251,,,,,404204,,,,3259,Henry S. Foote
French,Richard,1792-06-20,M,rep,KY,Democrat,,,,,,,,,,,F000379,,,,,404324,,,,3371,Richard French
Fries,George,,M,rep,OH,Democrat,,,,,,,,,,,F000386,,,,,404331,,,,3376,George Fries
Fulton,Andrew,1800-09-29,M,rep,VA,Whig,,,,,,,,,,,F000419,,,,,404361,,,,3406,Andrew S. Fulton
Gaines,John,1795-09-22,M,rep,KY,Whig,,,,,,,,,,,G000006,,,,,404383,,,,3424,John P. Gaines
Gayle,John,1792-09-11,M,rep,AL,Whig,,,,,,,,,,,G000106,,,,,404478,,,,3513,
Goggin,William,1807-05-31,M,rep,VA,Whig,,,,,,,,,,,G000256,,,,,404618,,,,3647,William L. Goggin
Greeley,Horace,1811-02-03,,rep,NY,Whig,,,,,,,,,,,G000405,,,,,404755,,,,3773,Horace Greeley
Gregory,Dudley,1800-02-05,M,rep,NJ,Whig,,,,,,,,,,,G000446,,,,,404792,,,,3808,Dudley S. Gregory
Hale,Artemas,1783-10-20,,rep,MA,Whig,,,,,,,,,,,H000028,,,,,404913,,,,3916,Artemas Hale
Hall,Nathan,1810-03-28,M,rep,NY,Whig,,,,,,,,,,,H000062,,,,,404947,,,,3948,Nathan K. Hall
Hammons,David,1808-05-12,M,rep,ME,Democrat,,,,,,,,,,,H000136,,,,,405018,,,,4015,David Hammons (Maine)
Hampton,James,1814-06-13,M,rep,NJ,Whig,,,,,,,,,,,H000138,,,,,405020,,,,4017,
Haskell,William,1818-07-21,M,rep,TN,Whig,,,,,,,,,,,H000320,,,,,405193,,,,4174,William T. Haskell
Henley,Thomas,1808-06-18,M,rep,IN,Democrat,,,,,,,,,,,H000499,,,,,405362,,,,4325,Thomas J. Henley
Hill,Hugh,1810-03-01,M,rep,TN,Democrat,,,,,,,,,,,H000592,,,,,405454,,,,4410,Hugh Lawson White Hill
Holley,John,1802-11-10,M,rep,NY,Whig,,,,,,,,,,,H000723,,,,,405575,,,,4522,John M. Holley
Holmes,Elias,1807-05-22,,rep,NY,Whig,,,,,,,,,,,H000736,,,,,405587,,,,4533,Elias B. Holmes
Hornbeck,John,1804-01-24,M,rep,PA,Whig,,,,,,,,,,,H000790,,,,,405639,,,,4581,John Westbrook Hornbeck
Hubbard,Samuel,1799-08-10,M,rep,CT,Whig,,,,,,,,,,,H000889,,,,,405735,,,,4673,Samuel Dickinson Hubbard
Hudson,Charles,1795-11-14,M,rep,MA,Whig,,,,,,,,,,,H000907,,,,,405753,,,,4687,Charles Hudson (Massachusetts)
Hunt,Washington,1811-08-05,,rep,NY,Whig,,,,,,,,,,,H000978,,,,,405822,,,,4750,Washington Hunt
Ingersoll,Charles,1782-10-03,M,rep,PA,Democrat,,,,,,,,,,,I000015,,,,,405877,,,,94804,Charles Jared Ingersoll
Ingersoll,Joseph,1786-06-14,M,rep,PA,Whig,,,,,,,,,,,I000019,,,,,405881,,,,4808,Joseph Reed Ingersoll
Irvin,Alexander,1800-01-18,M,rep,PA,Whig,,,,,,,,,,,I000032,,,,,405890,,,,4817,Alexander Irvin
Jackson,David,,M,rep,NY,Democrat,,,,,,,,,,,J000007,,,,,405914,,,,4845,David S. Jackson
Jameson,John,1802-03-06,M,rep,MO,Democrat,,,,,,,,,,,J000054,,,,,405959,,,,4888,John Jameson (politician)
Johnson,James,1802-06-03,M,rep,NH,Democrat,,,,,,,,,,,J000146,,,,,406044,,,,4968,James Hutchins Johnson
Jones,John,1806-04-14,M,rep,GA,Whig,,,,,,,,,,,J000239,,,,,406132,,,,5048,John William Jones
Kennon,William,1802-06-12,M,rep,OH,Democrat,,,,,,,,,,,K000122,,,,,406288,,,,5192,"William Kennon, Jr."
Lahm,Samuel,1812-04-22,M,rep,OH,Democrat,,,,,,,,,,,L000021,,,,,406531,,,,5407,Samuel Lahm
Lawrence,Sidney,1801-12-31,,rep,NY,Democrat,,,,,,,,,,,L000139,,,,,406644,,,,5516,Sidney Lawrence
Lawrence,William,1788-05-07,M,rep,NY,Whig,,,,,,,,,,,L000142,,,,,406647,,,,5519,William T. Lawrence
Lewis,Dixon,1802-08-10,,sen,AL,Democrat,,,,,,,,,,,L000278,,,,,406776,,,,5635,Dixon Hall Lewis
Ligon,Thomas,1810-05-10,M,rep,MD,Democrat,,,,,,,,,,,L000307,,,,,406801,,,,5660,Thomas Watkins Ligon
Lord,Frederick,1800-12-11,M,rep,NY,Democrat,,,,,,,,,,,L000440,,,,,406931,,,,5777,Frederick William Lord
Mangum,Willie,1792-05-10,,sen,NC,Whig,,,,,,,,,,,M000096,,,,,407120,,,,5952,
Marvin,Dudley,1786-05-09,M,rep,NY,Whig,,,,,,,,,,,M000208,,,,,407227,,,,6046,Dudley Marvin
McClelland,Robert,1807-08-01,M,rep,MI,Democrat,,,,,,,,,,,M000334,,,,,407344,,,,6153,Robert McClelland (American politician)
McIlvaine,Abraham,1804-08-14,M,rep,PA,Whig,,,,,,,,,,,M000474,,,,,407472,,,,6273,Abraham Robinson McIlvaine
McKay,James,,M,rep,NC,Democrat,,,,,,,,,,,M000489,,,,,407484,,,,6284,
Miller,Jacob,1800-08-29,M,sen,NJ,Whig,,,,,,,,,,,M000731,,,,,407710,,,,6486,Jacob W. Miller
Mullin,Joseph,1811-08-06,M,rep,NY,Whig,,,,,,,,,,,M001072,,,,,408038,,,,6790,Joseph Mullin
Murphy,Henry,1810-07-05,M,rep,NY,Democrat,,,,,,,,,,,M001093,,,,,408057,,,,6808,
Nicoll,Henry,1812-10-23,M,rep,NY,Democrat,,,,,,,,,,,N000103,,,,,408187,,,,6927,Henry Nicoll
Palfrey,John,1796-05-02,M,rep,MA,Whig,,,,,,,,,,,P000033,,,,,408444,,,,7171,John G. Palfrey
Pendleton,John,1802-03-01,M,rep,VA,Whig,,,,,,,,,,,P000206,,,,,408609,,,,7322,John Pendleton
Petrie,George,1793-09-08,M,rep,NY,Ind. Democrat,,,,,,,,,,,P000266,,,,,408666,,,,7374,George Petrie (New York)
Pilsbury,Timothy,1789-04-12,M,rep,TX,Democrat,,,,,,,,,,,P000353,,,,,408750,,,,7454,Timothy Pilsbury
Pollock,James,1810-09-11,M,rep,PA,Whig,,,,,,,,,,,P000416,,,,,408809,,,,7513,James Pollock
Preston,William,1805-11-25,M,rep,VA,Whig,,,,,,,,,,,P000518,,,,,408903,,,,7607,William Ballard Preston
Rockhill,William,1793-02-10,M,rep,IN,Democrat,,,,,,,,,,,R000364,,,,,409334,,,,8000,William Rockhill
Rockwell,John,1803-08-27,M,rep,CT,Whig,,,,,,,,,,,R000367,,,,,409337,,,,8003,John A. Rockwell
Roman,James,1809-08-11,M,rep,MD,Whig,,,,,,,,,,,R000414,,,,,409380,,,,8044,James Dixon Roman
Sawyer,William,1803-08-05,M,rep,OH,Democrat,,,,,,,,,,,S000095,,,,,409606,,,,8242,
Sherrill,Eliakim,1813-02-16,,rep,NY,Whig,,,,,,,,,,,S000351,,,,,409847,,,,8459,Eliakim Sherrill
Simpson,Richard,1798-03-24,M,rep,SC,Democrat,,,,,,,,,,,S000435,,,,,409929,,,,8531,Richard F. Simpson
Sims,Alexander,1803-06-12,M,rep,SC,Democrat,,,,,,,,,,,S000438,,,,,409932,,,,8534,Alexander D. Sims
Slingerland,John,1804-03-01,M,rep,NY,Whig,,,,,,,,,,,S000488,,,,,409976,,,,8576,John I. Slingerland
Smith,Caleb,1808-04-16,,rep,IN,Whig,,,,,,,,,,,S000519,,,,,410003,,,,8604,Caleb Blood Smith
Smith,Robert,,M,rep,SC,Democrat,,,,,,,,,,,S000605,,,,,410083,,,,,
Spruance,Presley,1785-09-11,,sen,DE,Whig,,,,,,,,,,,S000760,,,,,410227,,,,8818,
St. John,Daniel,1808-10-08,M,rep,NY,Whig,,,,,,,,,,,S000766,,,,,410233,,,,8179,Daniel B. St. John
Starkweather,George,1794-05-19,M,rep,NY,Democrat,,,,,,,,,,,S000814,,,,,410279,,,,8853,George Anson Starkweather (New York)
Stewart,Andrew,1791-06-11,M,rep,PA,Whig,,,,,,,,,,,S000899,,,,,410360,,,,8927,Andrew Stewart (died 1872)
Strohm,John,1793-10-16,M,rep,PA,Whig,,,,,,,,,,,S001008,,,,,410465,,,,9027,John Strohm (congressman)
Tallmadge,Frederick,1792-08-29,M,rep,NY,Whig,,,,,,,,,,,T000030,,,,,410619,,,,9170,Frederick A. Tallmadge
Thibodeaux,Bannon,1812-12-22,,rep,LA,Whig,,,,,,,,,,,T000152,,,,,410734,,,,9280,
Thompson,Richard,1809-06-09,M,rep,IN,Whig,,,,,,,,,,,T000214,,,,,410793,,,,9336,Richard W. Thompson
Thompson,Robert,1805-02-14,M,rep,VA,Democrat,,,,,,,,,,,T000215,,,,,410794,,,,9337,Robert A. Thompson
Tompkins,Patrick,,M,rep,MS,Whig,,,,,,,,,,,T000308,,,,,410881,,,,9419,Patrick W. Tompkins
Turner,Thomas,1815-04-05,M,rep,IL,Democrat,,,,,,,,,,,T000429,,,,,410997,,,,9523,Thomas J. Turner
Tweedy,John,1814-11-09,M,rep,WI,Whig,,,,,,,,,,,T000441,,,,,411009,,,,,John Hubbard Tweedy
Underwood,Joseph,1791-10-24,M,sen,KY,Whig,,,,,,,,,,,U000011,,,,,411035,,,,9558,Joseph R. Underwood
Warren,Cornelius,1790-03-15,M,rep,NY,Whig,,,,,,,,,,,W000162,,,,,411335,,,,9840,Cornelius Warren
Wick,William,1796-02-23,M,rep,IN,Democrat,,,,,,,,,,,W000436,,,,,411595,,,,10083,William W. Wick
Wiley,James,1808-01-22,M,rep,ME,Democrat,,,,,,,,,,,W000467,,,,,411624,,,,10112,James S. Wiley
Williams,Hezekiah,1798-07-28,,rep,ME,Democrat,,,,,,,,,,,W000504,,,,,411661,,,,10149,Hezekiah Williams
Borland,Solon,1808-09-21,,sen,AR,Democrat,,,,,,,,,,,B000642,,,,,401607,,,,865,
Dodge,Augustus,1812-01-02,M,sen,IA,Democrat,,,,,,,,,,,D000394,,,,,403509,,,,2640,Augustus C. Dodge
